229VIRUSput	GU014531	Betapapillomavirus 6
230VIRUSput	KY242583	Betapapillomavirus
231VIRUSput	FM955842	Betapapillomavirus 2
232VIRUSput	KP692118	Gammapapillomavirus
233VIRUSput.1	MF588681	Betapapillomavirus
233VIRUSput.2	MF588681	Betapapillomavirus
233VIRUSput.3	MF588681	Betapapillomavirus
234VIRUSput	MH972563	Gammapapillomavirus
235VIRUSput	MH777161	Gammapapillomavirus
236VIRUSput.1	KR816174	Gammapapillomavirus 26
236VIRUSput.2	KR816174	Gammapapillomavirus 26
237VIRUSput	FM955837	Betapapillomavirus 1
238VIRUSput	EU410349	Betapapillomavirus 2
239VIRUSput	HM999987	Gammapapillomavirus 15
240VIRUSput	MH777197	Gammapapillomavirus
241VIRUSput	KY242583	Betapapillomavirus
242VIRUSput	MF588684	Betapapillomavirus
243VIRUSput	MH972562	Gammapapillomavirus
244VIRUSput	GU117630	Gammapapillomavirus 10
245VIRUSput	MF588687	Betapapillomavirus
246VIRUSput	MH376689	Unclassified
247VIRUSput.1	MH777252	Gammapapillomavirus
247VIRUSput.2	MH777252	Gammapapillomavirus
248VIRUSput.1	MF588718	Gammapapillomavirus
248VIRUSput.2	MF588718	Gammapapillomavirus
249VIRUSput	MF588686	Betapapillomavirus
250VIRUSput.1	MF588677	Betapapillomavirus
250VIRUSput.2	MF588677	Betapapillomavirus
251VIRUSput	EU410349	Betapapillomavirus 2
252VIRUSput.1	MH777273	Gammapapillomavirus
252VIRUSput.2	MH777351	Gammapapillomavirus
253VIRUSput.1	MH777228	Gammapapillomavirus
253VIRUSput.2	MH777228	Gammapapillomavirus
254VIRUSput	Y15174	Betapapillomavirus 3
255VIRUSput	MH972562	Gammapapillomavirus
256VIRUSput	GQ845442	Betapapillomavirus 2
257VIRUSput.1	U31787	Betapapillomavirus 2
257VIRUSput.2	U31787	Betapapillomavirus 2
257VIRUSput.3	U31787	Betapapillomavirus 2
258VIRUSput	MH777335	Gammapapillomavirus
259VIRUSput	FJ804072	Gammapapillomavirus 9
260VIRUSput	MF588710	Gammapapillomavirus
261VIRUSput.1	AY382778	Betapapillomavirus 1
261VIRUSput.2	AY382778	Betapapillomavirus 1
262VIRUSput	FM955837	Betapapillomavirus 1
263VIRUSput	KX781282	Gammapapillomavirus
264VIRUSput	MF588724	Gammapapillomavirus
265VIRUSput	KM085343	Gammapapillomavirus 24
266VIRUSput	KX781282	Gammapapillomavirus
267VIRUSput.1	MF509818	Gammapapillomavirus
267VIRUSput.2	JN171845	Gammapapillomavirus 13
268VIRUSput	FM955837	Betapapillomavirus 1
269VIRUSput	MH777244	Gammapapillomavirus
270VIRUSput	M17463	Betapapillomavirus 1
271VIRUSput	EF422221	Betapapillomavirus 2
272VIRUSput	FJ804072	Gammapapillomavirus 9
273VIRUSput	KY780961	Gammapapillomavirus
274VIRUSput	M17463	Betapapillomavirus 1
275VIRUSput	MF588683	Betapapillomavirus
276VIRUSput.1	MH777244	Gammapapillomavirus
276VIRUSput.2	MH777244	Gammapapillomavirus
277VIRUSput.1	U31782	Betapapillomavirus 1
277VIRUSput.2	U31782	Betapapillomavirus 1
277VIRUSput.3	U31782	Betapapillomavirus 1
278VIRUSput.1	U31782	Betapapillomavirus 1
278VIRUSput.10	U31782	Betapapillomavirus 1
278VIRUSput.2	U31782	Betapapillomavirus 1
278VIRUSput.3	U31782	Betapapillomavirus 1
278VIRUSput.4	U31782	Betapapillomavirus 1
278VIRUSput.5	U31782	Betapapillomavirus 1
278VIRUSput.6	U31782	Betapapillomavirus 1
278VIRUSput.7	U31782	Betapapillomavirus 1
278VIRUSput.8	U31782	Betapapillomavirus 1
278VIRUSput.9	U31782	Betapapillomavirus 1
279VIRUSput.1	MF588682	Betapapillomavirus
279VIRUSput.2	MF588682	Betapapillomavirus
279VIRUSput.3	MF588682	Betapapillomavirus
279VIRUSput.4	MF588682	Betapapillomavirus
280VIRUSput.1	X74480	Betapapillomavirus 3
280VIRUSput.2	X74480	Betapapillomavirus 3
281VIRUSput.1	GQ845446	Betapapillomavirus 1
281VIRUSput.2	GQ845446	Betapapillomavirus 1
281VIRUSput.3	GQ845446	Betapapillomavirus 1
282VIRUSput	AY382778	Betapapillomavirus 1
283VIRUSput	MH376689	Unclassified
284VIRUSput.1	X74467	Betapapillomavirus 1
284VIRUSput.2	X74467	Betapapillomavirus 1
284VIRUSput.3	X74467	Betapapillomavirus 1
284VIRUSput.4	X74467	Betapapillomavirus 1
285VIRUSput	X74470	Betapapillomavirus 1
286VIRUSput	GQ845442	Betapapillomavirus 2
287VIRUSput.1	X74464	Betapapillomavirus 2
287VIRUSput.2	X74464	Betapapillomavirus 2
288VIRUSput.1	MF588683	Betapapillomavirus
288VIRUSput.2	MF588683	Betapapillomavirus
289VIRUSput.1	GQ845442	Betapapillomavirus 2
289VIRUSput.2	GQ845442	Betapapillomavirus 2
290VIRUSput	MH777203	Gammapapillomavirus
291VIRUSput.1	AY382778	Betapapillomavirus 1
291VIRUSput.2	AY382778	Betapapillomavirus 1
291VIRUSput.3	AY382778	Betapapillomavirus 1
291VIRUSput.4	AY382778	Betapapillomavirus 1
291VIRUSput.5	AY382778	Betapapillomavirus 1
292VIRUSput.1	FM955842	Betapapillomavirus 2
292VIRUSput.2	FM955842	Betapapillomavirus 2
293VIRUSput	MH777217	Gammapapillomavirus
294VIRUSput	HM999997	Betapapillomavirus 2
295VIRUSput.1	U31781	Betapapillomavirus 2
295VIRUSput.2	U31781	Betapapillomavirus 2
295VIRUSput.3	U31781	Betapapillomavirus 2
296VIRUSput.1	U31779	Betapapillomavirus 1
296VIRUSput.2	U31779	Betapapillomavirus 1
296VIRUSput.3	U31779	Betapapillomavirus 1
297VIRUSput.1	U31778	Betapapillomavirus 1
297VIRUSput.2	U31778	Betapapillomavirus 1
297VIRUSput.3	U31778	Betapapillomavirus 1
298VIRUSput.1	MH376689	Unclassified
298VIRUSput.2	MH376689	Unclassified
299VIRUSput	FM955837	Betapapillomavirus 1
300VIRUSput.1	U31787	Betapapillomavirus 2
300VIRUSput.2	GU014531	Betapapillomavirus 6
300VIRUSput.3	GU014531	Betapapillomavirus 6
301VIRUSput.1	U31782	Betapapillomavirus 1
301VIRUSput.2	U31782	Betapapillomavirus 1
302VIRUSput	MH777273	Gammapapillomavirus
303VIRUSput.1	MH745747	Gammapapillomavirus
303VIRUSput.2	GU117634	Gammapapillomavirus 7
304VIRUSput.1	MF588687	Betapapillomavirus
304VIRUSput.2	MF588687	Betapapillomavirus
305VIRUSput.1	Y15176	Betapapillomavirus 2
305VIRUSput.2	Y15176	Betapapillomavirus 2
306VIRUSput.1	FM955841	Betapapillomavirus 1
306VIRUSput.2	FM955841	Betapapillomavirus 1
306VIRUSput.3	FM955841	Betapapillomavirus 1
307VIRUSput	Y15173	Betapapillomavirus 3
308VIRUSput.1	MF588686	Betapapillomavirus
308VIRUSput.2	MF588686	Betapapillomavirus
309VIRUSput.1	M32305	Betapapillomavirus 1
309VIRUSput.2	M32305	Betapapillomavirus 1
309VIRUSput.3	M32305	Betapapillomavirus 1
309VIRUSput.4	M32305	Betapapillomavirus 1
310VIRUSput.1	MF588710	Gammapapillomavirus
310VIRUSput.2	MF588710	Gammapapillomavirus
311VIRUSput.1	KY242583	Betapapillomavirus
311VIRUSput.2	KY242583	Betapapillomavirus
312VIRUSput	U31778	Betapapillomavirus 1
313VIRUSput	M17463	Betapapillomavirus 1
314VIRUSput.1	U31790	Gammapapillomavirus 3
314VIRUSput.2	U31790	Gammapapillomavirus 3
314VIRUSput.3	U31790	Gammapapillomavirus 3
315VIRUSput.1	MF588745	Gammapapillomavirus
315VIRUSput.2	MF588745	Gammapapillomavirus
316VIRUSput.1	HF930491	Betapapillomavirus 2
316VIRUSput.2	HF930491	Betapapillomavirus 2
317VIRUSput.1	Y15174	Betapapillomavirus 3
317VIRUSput.2	Y15174	Betapapillomavirus 3
318VIRUSput.1	HM999990	Gammapapillomavirus 7
318VIRUSput.2	HM999990	Gammapapillomavirus 7
319VIRUSput.1	GQ845446	Betapapillomavirus 1
319VIRUSput.2	GQ845446	Betapapillomavirus 1
320VIRUSput.1	MF588684	Betapapillomavirus
320VIRUSput.2	MF588684	Betapapillomavirus
321VIRUSput.1	M12737	Betapapillomavirus 1
321VIRUSput.2	M12737	Betapapillomavirus 1
322VIRUSput.1	GU117634	Gammapapillomavirus 7
322VIRUSput.2	GU117634	Gammapapillomavirus 7
323VIRUSput.1	HM999988	Gammapapillomavirus 11
323VIRUSput.2	HM999988	Gammapapillomavirus 11
324VIRUSput.1	FN677756	Betapapillomavirus 2
324VIRUSput.2	FN677756	Betapapillomavirus 2
325VIRUSput	X74466	Betapapillomavirus 1
326VIRUSput	U31787	Betapapillomavirus 2
327VIRUSput.1	AY382779	Betapapillomavirus 5
327VIRUSput.2	AY382779	Betapapillomavirus 5
328VIRUSput	EF422221	Betapapillomavirus 2
329VIRUSput.1	HM999987	Gammapapillomavirus 15
329VIRUSput.2	HM999987	Gammapapillomavirus 15
330VIRUSput.1	MF588677	Betapapillomavirus
330VIRUSput.2	MF588677	Betapapillomavirus
331VIRUSput	M17463	Betapapillomavirus 1
332VIRUSput.1	AY382779	Betapapillomavirus 5
332VIRUSput.2	AY382779	Betapapillomavirus 5
333VIRUSput.1	EF422221	Betapapillomavirus 2
333VIRUSput.2	EF422221	Betapapillomavirus 2
334VIRUSput.1	JF304768	Betapapillomavirus 1
334VIRUSput.2	JF304768	Betapapillomavirus 1
334VIRUSput.3	JF304768	Betapapillomavirus 1
335VIRUSput	M17463	Betapapillomavirus 1
336VIRUSput	MH777350	Betapapillomavirus
337VIRUSput.1	MF588682	Betapapillomavirus
337VIRUSput.2	MF588682	Betapapillomavirus
338VIRUSput.1	MF588678	Betapapillomavirus
338VIRUSput.2	MF588678	Betapapillomavirus
339VIRUSput.1	AY382779	Betapapillomavirus 5
339VIRUSput.2	AY382779	Betapapillomavirus 5
340VIRUSput.1	KP692118	Gammapapillomavirus
340VIRUSput.2	KP692118	Gammapapillomavirus
341VIRUSput	KY242583	Betapapillomavirus
342VIRUSput.1	Y15174	Betapapillomavirus 3
342VIRUSput.2	Y15174	Betapapillomavirus 3
343VIRUSput.1	FM955839	Betapapillomavirus 2
343VIRUSput.2	FM955839	Betapapillomavirus 2
344VIRUSput	FM955840	Betapapillomavirus 2
345VIRUSput	Y15174	Betapapillomavirus 3
346VIRUSput.1	EU410348	Betapapillomavirus 2
346VIRUSput.2	EU410348	Betapapillomavirus 2
346VIRUSput.3	EU410348	Betapapillomavirus 2
347VIRUSput.1	KX781284	Gammapapillomavirus
347VIRUSput.2	KX781284	Gammapapillomavirus
348VIRUSput.1	MF588679	Betapapillomavirus
348VIRUSput.2	MF588679	Betapapillomavirus
348VIRUSput.3	MF588679	Betapapillomavirus
349VIRUSput.1	MF588718	Gammapapillomavirus
349VIRUSput.2	MF588718	Gammapapillomavirus
350VIRUSput	MH777238	Gammapapillomavirus
351VIRUSput.1	MH777313	Gammapapillomavirus
351VIRUSput.2	MH777313	Gammapapillomavirus
352VIRUSput	AY382779	Betapapillomavirus 5
353VIRUSput	M17463	Betapapillomavirus 1
354VIRUSput	MH376689	Unclassified
355VIRUSput	HM999999	Gammapapillomavirus 8
356VIRUSput	FN677755	Betapapillomavirus 5
357VIRUSput.1	MF509818	Gammapapillomavirus
357VIRUSput.2	MF509818	Gammapapillomavirus
358VIRUSput	HF930491	Betapapillomavirus 2
359VIRUSput	GQ845444	Betapapillomavirus 2
360VIRUSput.1	MF588681	Betapapillomavirus
360VIRUSput.2	MF588681	Betapapillomavirus
361VIRUSput	KM085343	Gammapapillomavirus 24
362VIRUSput.1	HE963025	Betapapillomavirus 2
362VIRUSput.2	HE963025	Betapapillomavirus 2
363VIRUSput.1	U31782	Betapapillomavirus 1
363VIRUSput.2	U31782	Betapapillomavirus 1
364VIRUSput.1	MH777161	Gammapapillomavirus
364VIRUSput.2	MH777161	Gammapapillomavirus
365VIRUSput.1	GU225708	Gammapapillomavirus 13
365VIRUSput.2	GU225708	Gammapapillomavirus 13
365VIRUSput.3	GU225708	Gammapapillomavirus 13
366VIRUSput	KX781282	Gammapapillomavirus
367VIRUSput.1	MH777335	Gammapapillomavirus
367VIRUSput.2	MH777335	Gammapapillomavirus
368VIRUSput.1	HM999987	Gammapapillomavirus 15
368VIRUSput.2	HG421739	Gammapapillomavirus 15
369VIRUSput.1	MH777280	Gammapapillomavirus
369VIRUSput.2	MH376689	Unclassified
370VIRUSput	JF304768	Betapapillomavirus 1
371VIRUSput	KP692118	Gammapapillomavirus
372VIRUSput	M17463	Betapapillomavirus 1
373VIRUSput.1	KX781282	Gammapapillomavirus
373VIRUSput.2	KX781282	Gammapapillomavirus
374VIRUSput.1	JX413110	Gammapapillomavirus 7
374VIRUSput.2	JX413110	Gammapapillomavirus 7
375VIRUSput	U31780	Betapapillomavirus 2
376VIRUSput.1	MF588746	Gammapapillomavirus
376VIRUSput.2	MF588746	Gammapapillomavirus
377VIRUSput	FM955837	Betapapillomavirus 1
378VIRUSput.1	MH777157	Gammapapillomavirus
378VIRUSput.2	MH777157	Gammapapillomavirus
379VIRUSput.1	M12737	Betapapillomavirus 1
379VIRUSput.2	M12737	Betapapillomavirus 1
379VIRUSput.3	M12737	Betapapillomavirus 1
380VIRUSput	MH777202	Gammapapillomavirus
381VIRUSput	GQ246951	Betapapillomavirus 1
382VIRUSput	MH972562	Gammapapillomavirus
383VIRUSput	M17463	Betapapillomavirus 1
384VIRUSput	M17463	Betapapillomavirus 1
385VIRUSput	KY780961	Gammapapillomavirus
386VIRUSput.1	FM955837	Betapapillomavirus 1
386VIRUSput.2	FM955837	Betapapillomavirus 1
386VIRUSput.3	FM955837	Betapapillomavirus 1
386VIRUSput.4	FM955837	Betapapillomavirus 1
386VIRUSput.5	FM955837	Betapapillomavirus 1
386VIRUSput.6	FM955837	Betapapillomavirus 1
387VIRUSput	M17463	Betapapillomavirus 1
388VIRUSput	MH777302	Gammapapillomavirus
389VIRUSput.1	M17463	Betapapillomavirus 1
389VIRUSput.2	M17463	Betapapillomavirus 1
390VIRUSput	FM955838	Betapapillomavirus 1
391VIRUSput	HM999996	Gammapapillomavirus 17
392VIRUSput	HM999990	Gammapapillomavirus 7
393VIRUSput	MH777157	Gammapapillomavirus
394VIRUSput.1	KP692118	Gammapapillomavirus
394VIRUSput.2	KP692118	Gammapapillomavirus
395VIRUSput	HG421739	Gammapapillomavirus 15
396VIRUSput	MG520499	Gammapapillomavirus
397VIRUSput	EU410349	Betapapillomavirus 2
398VIRUSput.1	M17463	Betapapillomavirus 1
398VIRUSput.2	M17463	Betapapillomavirus 1
399VIRUSput	MF588699	Gammapapillomavirus
400VIRUSput.1	HM999994	Gammapapillomavirus 10
400VIRUSput.2	HM999994	Gammapapillomavirus 10
401VIRUSput.1	MH777350	Betapapillomavirus
401VIRUSput.2	MH777350	Betapapillomavirus
402VIRUSput	MH777389	Gammapapillomavirus
403VIRUSput	HM999997	Betapapillomavirus 2
404VIRUSput	U31785	Betapapillomavirus 1
405VIRUSput	FJ804072	Gammapapillomavirus 9
406VIRUSput.1	X74464	Betapapillomavirus 2
406VIRUSput.2	GU014531	Betapapillomavirus 6
407VIRUSput	MH777209	Gammapapillomavirus
408VIRUSput	FN677755	Betapapillomavirus 5
409VIRUSput.1	MH777169	Gammapapillomavirus
409VIRUSput.2	MH777169	Gammapapillomavirus
409VIRUSput.3	U31790	Gammapapillomavirus 3
410VIRUSput	FM955840	Betapapillomavirus 2
411VIRUSput	MH777313	Gammapapillomavirus
412VIRUSput	KY349817	Betapapillomavirus
413VIRUSput	MH777358	Betapapillomavirus
414VIRUSput	GU117633	Gammapapillomavirus 10
415VIRUSput.1	KR816174	Gammapapillomavirus 26
415VIRUSput.2	KR816174	Gammapapillomavirus 26
416VIRUSput	FN677755	Betapapillomavirus 5
417VIRUSput.1	U85660	Betapapillomavirus
417VIRUSput.2	U85660	Betapapillomavirus
418VIRUSput.1	X74471	Betapapillomavirus 1
418VIRUSput.2	X74471	Betapapillomavirus 1
419VIRUSput	HG530535	Gammapapillomavirus 25
420VIRUSput	AF531420	Betapapillomavirus 4
421VIRUSput	EU410349	Betapapillomavirus 2
422VIRUSput	U31786	Betapapillomavirus 2
423VIRUSput	HM999990	Gammapapillomavirus 7
424VIRUSput	KY780961	Gammapapillomavirus
425VIRUSput	MG520499	Gammapapillomavirus
426VIRUSput	MH777228	Gammapapillomavirus
427VIRUSput	MF588733	Gammapapillomavirus
428VIRUSput	X74466	Betapapillomavirus 1
429VIRUSput	FJ804072	Gammapapillomavirus 9
430VIRUSput	MH777339	Gammapapillomavirus
431VIRUSput.1	FJ947080	Betapapillomavirus 3
431VIRUSput.2	FJ947080	Betapapillomavirus 3
432VIRUSput.1	MH777350	Betapapillomavirus
432VIRUSput.2	MH777350	Betapapillomavirus
433VIRUSput	MH972563	Gammapapillomavirus
434VIRUSput	HM999987	Gammapapillomavirus 15
435VIRUSput	HM999990	Gammapapillomavirus 7
436VIRUSput	HM999997	Betapapillomavirus 2
437VIRUSput	HM999998	Gammapapillomavirus 15
438VIRUSput	KC862318	Gammapapillomavirus 21
439VIRUSput	MH777382	Gammapapillomavirus
440VIRUSput	MF588685	Betapapillomavirus
441VIRUSput	MH972562	Gammapapillomavirus
442VIRUSput	MF588714	Gammapapillomavirus
443VIRUSput	GQ845441	Gammapapillomavirus 8
444VIRUSput	GU117634	Gammapapillomavirus 7
445VIRUSput	KT698167	Gammapapillomavirus
446VIRUSput	KP692115	Gammapapillomavirus 27
447VIRUSput	GU129016	Gammapapillomavirus 12
448VIRUSput	MH376689	Unclassified
449VIRUSput	GQ845445	Gammapapillomavirus 7
450VIRUSput	MH777298	Gammapapillomavirus
451VIRUSput	GU129016	Gammapapillomavirus 12
452VIRUSput	U31785	Betapapillomavirus 1
453VIRUSput.1	U31782	Betapapillomavirus 1
453VIRUSput.2	U31782	Betapapillomavirus 1
453VIRUSput.3	U31782	Betapapillomavirus 1
453VIRUSput.4	U31782	Betapapillomavirus 1
453VIRUSput.5	U31782	Betapapillomavirus 1
453VIRUSput.6	U31782	Betapapillomavirus 1
454VIRUSput.1	U31782	Betapapillomavirus 1
454VIRUSput.2	U31782	Betapapillomavirus 1
454VIRUSput.3	U31782	Betapapillomavirus 1
455VIRUSput.1	MH777208	Gammapapillomavirus
455VIRUSput.2	MH777208	Gammapapillomavirus
455VIRUSput.3	MH777208	Gammapapillomavirus
456VIRUSput.1	X70827	Gammapapillomavirus 1
456VIRUSput.2	X70827	Gammapapillomavirus 1
456VIRUSput.3	X70827	Gammapapillomavirus 1
457VIRUSput.1	U31781	Betapapillomavirus 2
457VIRUSput.2	U31781	Betapapillomavirus 2
457VIRUSput.3	U31781	Betapapillomavirus 2
458VIRUSput.1	GU117634	Gammapapillomavirus 7
458VIRUSput.2	GU117634	Gammapapillomavirus 7
458VIRUSput.3	GU117634	Gammapapillomavirus 7
458VIRUSput.4	GU117634	Gammapapillomavirus 7
459VIRUSput.1	Y15176	Betapapillomavirus 2
459VIRUSput.2	Y15176	Betapapillomavirus 2
459VIRUSput.3	Y15176	Betapapillomavirus 2
459VIRUSput.4	Y15176	Betapapillomavirus 2
459VIRUSput.5	Y15176	Betapapillomavirus 2
460VIRUSput.1	U31779	Betapapillomavirus 1
460VIRUSput.2	U31779	Betapapillomavirus 1
460VIRUSput.3	U31779	Betapapillomavirus 1
461VIRUSput	FM955842	Betapapillomavirus 2
462VIRUSput.1	U31778	Betapapillomavirus 1
462VIRUSput.2	U31778	Betapapillomavirus 1
462VIRUSput.3	U31778	Betapapillomavirus 1
463VIRUSput.1	M12737	Betapapillomavirus 1
463VIRUSput.2	M12737	Betapapillomavirus 1
463VIRUSput.3	M12737	Betapapillomavirus 1
463VIRUSput.4	M12737	Betapapillomavirus 1
463VIRUSput.5	M12737	Betapapillomavirus 1
464VIRUSput.1	X74466	Betapapillomavirus 1
464VIRUSput.2	X74466	Betapapillomavirus 1
464VIRUSput.3	X74466	Betapapillomavirus 1
464VIRUSput.4	X74466	Betapapillomavirus 1
464VIRUSput.5	X74466	Betapapillomavirus 1
465VIRUSput.1	MH376689	Unclassified
465VIRUSput.2	MH376689	Unclassified
465VIRUSput.3	MH376689	Unclassified
465VIRUSput.4	EF467176	Gammapapillomavirus 5
466VIRUSput	MH972563	Gammapapillomavirus
467VIRUSput.1	GQ845442	Betapapillomavirus 2
467VIRUSput.2	GQ845442	Betapapillomavirus 2
468VIRUSput.1	HM999996	Gammapapillomavirus 17
468VIRUSput.2	HM999996	Gammapapillomavirus 17
468VIRUSput.3	HM999996	Gammapapillomavirus 17
469VIRUSput.1	U31782	Betapapillomavirus 1
469VIRUSput.2	U31782	Betapapillomavirus 1
469VIRUSput.3	U31782	Betapapillomavirus 1
470VIRUSput	AY382779	Betapapillomavirus 5
471VIRUSput	GU117630	Gammapapillomavirus 10
472VIRUSput.1	X74464	Betapapillomavirus 2
472VIRUSput.2	X74464	Betapapillomavirus 2
472VIRUSput.3	X74464	Betapapillomavirus 2
472VIRUSput.4	X74464	Betapapillomavirus 2
472VIRUSput.5	X74464	Betapapillomavirus 2
472VIRUSput.6	X74464	Betapapillomavirus 2
473VIRUSput.1	X74470	Betapapillomavirus 1
473VIRUSput.2	X74470	Betapapillomavirus 1
473VIRUSput.3	X74470	Betapapillomavirus 1
474VIRUSput.1	MF588684	Betapapillomavirus
474VIRUSput.2	MF588684	Betapapillomavirus
475VIRUSput.1	FM955841	Betapapillomavirus 1
475VIRUSput.2	FM955841	Betapapillomavirus 1
476VIRUSput.1	FM955839	Betapapillomavirus 2
476VIRUSput.2	FM955839	Betapapillomavirus 2
476VIRUSput.3	FM955839	Betapapillomavirus 2
476VIRUSput.4	FM955839	Betapapillomavirus 2
477VIRUSput.1	MH777177	Gammapapillomavirus
477VIRUSput.2	MH777177	Gammapapillomavirus
478VIRUSput.1	FM955842	Betapapillomavirus 2
478VIRUSput.2	FM955842	Betapapillomavirus 2
479VIRUSput.1	AY382778	Betapapillomavirus 1
479VIRUSput.2	AY382778	Betapapillomavirus 1
479VIRUSput.3	AY382778	Betapapillomavirus 1
479VIRUSput.4	AY382778	Betapapillomavirus 1
479VIRUSput.5	AY382778	Betapapillomavirus 1
480VIRUSput.1	M32305	Betapapillomavirus 1
480VIRUSput.2	M32305	Betapapillomavirus 1
480VIRUSput.3	M32305	Betapapillomavirus 1
480VIRUSput.4	M32305	Betapapillomavirus 1
481VIRUSput	AY382778	Betapapillomavirus 1
482VIRUSput.1	GQ845444	Betapapillomavirus 2
482VIRUSput.2	GQ845444	Betapapillomavirus 2
482VIRUSput.3	GQ845444	Betapapillomavirus 2
483VIRUSput	GQ845446	Betapapillomavirus 1
484VIRUSput.1	AY382779	Betapapillomavirus 5
484VIRUSput.2	AY382779	Betapapillomavirus 5
484VIRUSput.3	M12737	Betapapillomavirus 1
485VIRUSput.1	MF588710	Gammapapillomavirus
485VIRUSput.2	MF588710	Gammapapillomavirus
486VIRUSput	GQ845442	Betapapillomavirus 2
487VIRUSput	KX781282	Gammapapillomavirus
488VIRUSput.1	MF588682	Betapapillomavirus
488VIRUSput.2	MF588682	Betapapillomavirus
489VIRUSput.1	MH376689	Unclassified
489VIRUSput.2	EF028290	Betapapillomavirus 1
48VIRUSput.1	U31782	Betapapillomavirus 1
48VIRUSput.2	U31782	Betapapillomavirus 1
48VIRUSput.3	U31782	Betapapillomavirus 1
490VIRUSput	GQ246951	Betapapillomavirus 1
491VIRUSput.1	U31781	Betapapillomavirus 2
491VIRUSput.2	U31781	Betapapillomavirus 2
492VIRUSput.1	MH777350	Betapapillomavirus
492VIRUSput.2	MH777350	Betapapillomavirus
492VIRUSput.3	MH777350	Betapapillomavirus
492VIRUSput.4	MH777350	Betapapillomavirus
493VIRUSput.1	Y15173	Betapapillomavirus 3
493VIRUSput.2	Y15173	Betapapillomavirus 3
493VIRUSput.3	Y15173	Betapapillomavirus 3
494VIRUSput.1	M17463	Betapapillomavirus 1
494VIRUSput.2	M17463	Betapapillomavirus 1
494VIRUSput.3	M17463	Betapapillomavirus 1
495VIRUSput.1	X74471	Betapapillomavirus 1
495VIRUSput.2	X74471	Betapapillomavirus 1
496VIRUSput.1	X74467	Betapapillomavirus 1
496VIRUSput.2	X74467	Betapapillomavirus 1
496VIRUSput.3	X74467	Betapapillomavirus 1
496VIRUSput.4	X74467	Betapapillomavirus 1
496VIRUSput.5	X74467	Betapapillomavirus 1
497VIRUSput	GQ845442	Betapapillomavirus 2
498VIRUSput	HF930491	Betapapillomavirus 2
499VIRUSput	MF588695	Gammapapillomavirus
49VIRUSput	MH777244	Gammapapillomavirus
500VIRUSput	U31786	Betapapillomavirus 2
501VIRUSput	FM955837	Betapapillomavirus 1
502VIRUSput.1	GQ246951	Betapapillomavirus 1
502VIRUSput.2	GQ246951	Betapapillomavirus 1
502VIRUSput.3	GQ246951	Betapapillomavirus 1
502VIRUSput.4	GQ246951	Betapapillomavirus 1
502VIRUSput.5	GQ246951	Betapapillomavirus 1
503VIRUSput.1	MH972563	Gammapapillomavirus
503VIRUSput.2	MH972563	Gammapapillomavirus
504VIRUSput.1	MF588706	Gammapapillomavirus
504VIRUSput.2	MF588706	Gammapapillomavirus
505VIRUSput.1	MH777244	Gammapapillomavirus
505VIRUSput.2	MH777244	Gammapapillomavirus
506VIRUSput	KC108722	Gammapapillomavirus 10
507VIRUSput	MF588708	Gammapapillomavirus
508VIRUSput	MH777244	Gammapapillomavirus
509VIRUSput	MF588682	Betapapillomavirus
50VIRUSput.1	U31778	Betapapillomavirus 1
50VIRUSput.2	U31778	Betapapillomavirus 1
50VIRUSput.3	U31778	Betapapillomavirus 1
510VIRUSput.1	MF588709	Gammapapillomavirus
510VIRUSput.2	MF588709	Gammapapillomavirus
511VIRUSput.1	X74480	Betapapillomavirus 3
511VIRUSput.2	X74480	Betapapillomavirus 3
512VIRUSput	HF930491	Betapapillomavirus 2
513VIRUSput.1	EU410349	Betapapillomavirus 2
513VIRUSput.2	EU410349	Betapapillomavirus 2
514VIRUSput.1	KX781282	Gammapapillomavirus
514VIRUSput.2	KX781282	Gammapapillomavirus
515VIRUSput	HM999990	Gammapapillomavirus 7
516VIRUSput.1	U85660	Betapapillomavirus
516VIRUSput.2	U85660	Betapapillomavirus
517VIRUSput.1	HM999994	Gammapapillomavirus 10
517VIRUSput.2	HM999994	Gammapapillomavirus 10
518VIRUSput.1	HM999991	Gammapapillomavirus 7
518VIRUSput.2	HM999991	Gammapapillomavirus 7
518VIRUSput.3	HM999991	Gammapapillomavirus 7
519VIRUSput.1	MF588679	Betapapillomavirus
519VIRUSput.2	MF588679	Betapapillomavirus
51VIRUSput.1	U31782	Betapapillomavirus 1
51VIRUSput.2	U31782	Betapapillomavirus 1
51VIRUSput.3	U31782	Betapapillomavirus 1
51VIRUSput.4	U31782	Betapapillomavirus 1
51VIRUSput.5	U31782	Betapapillomavirus 1
51VIRUSput.6	U31782	Betapapillomavirus 1
51VIRUSput.7	U31782	Betapapillomavirus 1
520VIRUSput.1	MF588678	Betapapillomavirus
520VIRUSput.2	MF588678	Betapapillomavirus
521VIRUSput	HM999998	Gammapapillomavirus 15
522VIRUSput	Y15174	Betapapillomavirus 3
523VIRUSput	MF588706	Gammapapillomavirus
524VIRUSput	M17463	Betapapillomavirus 1
525VIRUSput	M17463	Betapapillomavirus 1
526VIRUSput	HM999990	Gammapapillomavirus 7
527VIRUSput	KY242583	Betapapillomavirus
528VIRUSput	MF588699	Gammapapillomavirus
529VIRUSput	M17463	Betapapillomavirus 1
52VIRUSput.1	MH777244	Gammapapillomavirus
52VIRUSput.2	MH777244	Gammapapillomavirus
